897	忠烈图 忠烈圖	1975	8.0	汉语普通话	102.0	1975-02-19(香港)	香港	动作|武侠|古装	胡金铨|武侠|香港|徐枫|香港电影|台湾|1975|洪金宝	在胡金铨的年表中，《忠烈图》似乎恰成分水岭，此后他对影片中武打场面的经营渐渐递减，开始强调更多形而上的思维。本片描述明朝一群忠义侠士，抵御倭寇入侵的故事，最精彩处在于胡导大量以「棋盘」布阵的创意，藉以比喻敌我双方的对峙。除了徐枫、白鹰等班底，片中还能看到洪金宝、元彪、元华这些后来的武打明星的年轻模样。	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2161821786.jpg
898	土地与自由 Land and Freedom	1995	8.2	西班牙语 | 加泰罗尼亚语 | 英语	109.0	1995-04-07	德国 | 意大利 | 西班牙 | 英国	剧情|历史|战争	西班牙|英国|战争|历史|KenLoach|肯·洛奇|肯·罗奇|英国电影	1939年，失业的英国青年大卫，如同许多来自世界各地的社会主义青年，一起加入一国际组织游击队，为争取民主自由而投入西班牙内战，对抗佛朗哥的独裁暴政。大卫因负伤来到巴塞隆纳，战时血泊中悲惨呼喊的声音，成了他挥之不去的恶梦呓语。他发现自己摇摆于对社会主义的忠诚与新认识的爱人之间，心中的改革梦想却不因远离战场而稍减，最后选择回到前线战友身旁……                                    |                                　　                                    |                                　　本片曾获96年坎城影展金棕榈奖提名、法国凯萨奖最佳外语片、欧洲影展最佳影片。	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2460477834.jpg
899	神奇的费曼先生 The Fantastic Mr Feynman	2013	9.2	英语	60.0	2013-05-12	英国	传记	纪录片|传记|BBC|费曼|物理|英国|科学|RichardFeynman	Richard Feynman is one of the most iconic|influential and inspiring scientists of the 20th century. He helped design the atomic bomb|solved the mystery of the Challenger Shuttle catastrophe and won a Nobel Prize. Now|25 years after his death - in his own words and those of his friends and family - this is the story of the most captivating communicator in the history of scien...	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1971528714.jpg
900	排球少年剧场版：观念之战 劇場版 ハイキュー!! コンセプトの戦い	2017	8.9	日语	89.0	2017-09-29(日本)	日本	剧情	日本|剧场版|运动|动画|热血|动漫|日本动画|排球少年	小时候，日向翔阳从电视上看见排球比赛，乌野高中的一名小个子在球上的英姿，简直就是个“小巨人”。他对此印象非常深刻，并开始迷上排球，一直想成为“小巨人”一样的人。初中时排球部不够人数，他只好默默等待，后来在终于有新成员加入后，参与了第一次也是最后一次的比赛，然而他们不幸与最强队伍对决，结果当然落败了。单凭自己的话，是绝对没办法看见那景色的，不是自己一人的话，或许就能看见了。为了能够打出“胜利”的比赛，翔阳努力考入乌野高中，为实现成为“小巨人”的排球梦想而努力着！	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2499775714.jpg
901	让风带着我起飞 بيد و باد	2000	8.7	波斯语	81.0	2000-04-21	伊朗 | 日本	剧情	伊朗|伊朗电影|阿巴斯|儿童|剧情|2000|文艺|AbbasKiarostami	影片简介                                        |                                    　　在伊朗的北方，几乎终年下著雨。一个到新班级报到的男孩注意到雨正扫进教室里，原来教室的玻璃窗户被另外一位同学打破了，按照学校的规定打破窗户的学生必须负责修复它，否则不准进教室上课，而当天是必须修复玻璃的最后期限。友情与现实的考验，自然与体力的挑战，两个小男孩如何克服他们人生中的第一关…… 影片评价                                        |                                    　　《风中飘絮》依然是儿童题材，并且将以小见大发挥到了某种极致。看过了伊朗电影如何演绎金鱼和鞋子以后，这次我们来看一个小男孩如何在77分钟里配好一块教室的玻璃。这件想起来多么无趣的事经由电影的魔法竟变得如此趣味横生，我们的心安静下来，慢慢体味到了小男孩之间的友谊，其性格中内在的坚忍，穷人和富人一样拥有的善良……片中那位老师说：“现在已经很少有人想到：雨是值得欣赏的。”平静的电影，给我们小小的感动。影片获得曼谷电影节最佳影片金象奖、2000年威尼斯国际电...	https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2350704677.jpg
902	善意的谎言 Jakob the Liar	1999	8.4	英语	120.0	1999-09-24	法国 | 美国 | 匈牙利	剧情|喜剧|战争	二战|美国|战争|RobinWilliams|罗宾·威廉斯|美国电影|法国|自由	故事发生在1944年的波兰，德军的铁蹄踏上了这片苦难的土地，一时间，生灵涂炭，此处成为了人间地狱。身为犹太男孩，雅各布（罗宾·威廉斯 Robin Williams 饰）和许多与他一样的男孩们被迫被德军做牛做马，所有的信息渠道被军队封锁，波兰成为了一座孤城。                                    |                                　　一次偶然中，雅各布从收音机中听到了德军正在与苏军激战的消息，战斗地点不在别处，就在离波兰只有几百公里的本沙尼克。士气高昂的雅各布决定将这条珍贵的消息告诉更多的人，在雅各布的添油加醋之下，盟军苏联已然在争斗中获得了不可逆转的优势。这条虚假信息振奋了犹太人的士气，却也传到了德军的耳中，他们开始了缜密的调查，势要抓到造谣生事的始作俑者。	https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2195382767.jpg
903	尘世之间 In This World	2002	8.0	普什图语 | 波斯语 | 英语	88.0	2002-11-17	英国	剧情	英国|纪录片|中东|英国电影|柏林电影节金熊奖|金熊奖|2002|MichaelWinterbottom	在巴基斯坦白沙瓦的难民营里，阿富汗少年贾马与数万名同胞一起，在国际援助极其有限、工作报酬微薄的生活中苦苦挣扎，大量难民为改善生活尝试偷渡欧洲。贾马的表哥准备前往英国伦敦谋生，在付给人蛇不菲的报仇后，因贾马稍通英语，表哥带上了他。二人由陆路经过伊朗、土耳其，沿途经历了伊朗警察的扣留，打工筹集路费，藏身水果运输车的旅行……终于登上了驶向欧洲的货轮，然而漫长的旅途夺去了表哥等人的生命，贾马只得孤身一人，在陌生的欧洲大陆摸索前行……                                    |                                　　本片为营造纪录片的真实气氛，角色全由真正的难民出演。获2003年柏林金熊奖等多项专业褒奖。	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1701788404.jpg
904	迪迦奥特曼&戴拿奥特曼 光之星的战士们 ウルトラマンティガ&ウルトラマンダイナ 光の星の戦士たち	1998	8.1	日语	68.0	1998-03-14(日本)	日本	动作|科幻	奥特曼|特摄|日本|科幻|童年|戴拿|动画|日本动画	宇宙有翼骨兽格兰达出现在了宇宙空间里。Super GUTS和戴拿奥特曼都在战斗中落了下风。千钧一发之际，TPC极密制造的战舰普罗米修斯号出现，救下了戴拿。                                    |                                　　几天后，在克利欧莫斯岛召开了普罗米修斯的说明会。Super GUTS前去参加，见到了开发负责人如月泪博士（杉本彩饰）。普罗米修斯号是靠人类的思考数据来模拟人的行为进行战斗的，为了获取数据，她希望能把Super GUTS队员的战斗经验移植给普罗米修斯号。                                    |                                　　飞鸟信（鹤野刚士饰）作为第一个数据移植者，在移植过程中失去了意识。此时，谜一样的UFO入侵了克利欧莫斯岛。敌人击退了Super GUTS的攻击，并将普罗米修斯号改造成了电脑魔神戴斯非萨…	https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2513978549.jpg
905	老夫子	1981	8.3	粤语	80.0	1981-07-16(香港)	香港	喜剧|动画	动画|老夫子|香港|喜剧|香港动画|搞笑|1981|经典	《七彩卡通老夫子》描述老夫子及大蕃薯向一位武术高手拜师学艺的故事。片中描述老夫子遇见一帮不良份子，向一位武术高手挑战，而激发起老夫子要拜师学艺。而老夫子，大蕃薯及秦先生亦不其然地牵涉到一宗劫案里，造出了不少搞笑及戏剧性的变化。最后他们都安然无恙，那劫匪们当然难逃法网呢！	https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2359590509.jpg
906	跳出我天地音乐剧 Billy Elliot the Musical	2014	9.4	英语	169.0	2014-09-28	英国	剧情|喜剧|音乐	音乐剧|英国|音乐|Musical|2014|舞蹈|亲情|人生	A talented young dancer has to learn to fight for his dream despite social and parental disapproval.	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2215874393.jpg
907	滑铁卢战役 Waterloo	1970	8.6	英语 | 俄语	134.0	1970-10-26	意大利 | 苏联	剧情|动作|历史|战争	战争|历史|拿破仑|滑铁卢|苏联|意大利|经典|谢尔盖·邦达尔丘克	1815年6月18日早晨，惠灵顿公爵所指挥的部队，聚集在比利时一个名为滑铁卢的小镇营地里。连绵不断的降雨带来了痛苦、潮湿和寒冷给士兵。但是这些士兵将会感谢这场从前夜就开始下的大雨，因为这场夏日暴雨不仅挽救了很多人的生命，同时，也即将改写了整个欧洲的历史，就是在这儿──滑铁卢战场。                                        |                                    　　                                        |                                    　　滑铁卢这场战役，是以拿破仑为首的法国军队独力抵抗以奥地利、普鲁士、俄国、英国为首的联盟国。拿破仑是个自信而又轻视敌人的人。他从未和惠灵顿交锋过，他相信惠灵顿不会在滑铁卢进行顽强抵抗。他期望一次进攻就能将惠灵顿赶下山脊，逼他後退。因此他根本没有料到会有一场大规模的战斗。                                        |                                    　　                                        |                                    　　战事一开始，法国好不容易才击败英国的先锋，但是法军的实力已被削弱了大半。当联军越接近法军，法军的士气越下降，军队也发生了骚动。不久，法军被彻底击败，这场战役只是打了一整日便结束。                                        |                                    　　                                        |                                    　　滑铁卢战役...	https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2369674069.jpg
908	战火 Paisà	1946	8.2	意大利语 | 英语 | 德语 | 西西里语	120.0	1946-12-10	意大利	剧情|战争	意大利|罗西里尼|战争|新现实主义|意大利电影|罗伯托·罗西里尼|1946|RobertoRossellini	本片以第二次世界大战末期，在意大利登陆的美军攻破德军防线为背景，导演以令人感动的场面把美军从南部攻到北部期间所引发的一些意大利民间故事编成一部有连贯性的社会写实的电影，画面上的真实感，给予人们非常大的冲击，创下了意大利电影的新潮流……                                    |                                　　大师罗西里尼的战后三部曲的第二部，第一部是《罗马，不设防的城市》，最后一部是《德意志零年》。作为新现实主义的奠基人，罗西里尼几乎不使用剧本，并明确拒绝使用摄影棚、服装、化妆和职业演员。影片由6个小故事组成，背景是二战后期盟军在意大利登陆后攻破德军防线，从南部向北部进攻期间引发的一些民间小故事。罗西里尼在摄影机前重现了美国大兵，游击队员、修道士，妓女，以及普通平民在那个烽火连天的岁月里的真实遭遇，影片穿插了很多真实的战争镜头，令观众感同身受。	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2187325162.jpg
909	盘丝洞	1927	8.2	无对白	100.0	1927-02-02(中国大陆)	中国大陆	剧情|惊悚|奇幻|古装	默片|1927|中国|但杜宇|中国电影|黑白|1920s|大陆	唐僧（薛梅康 饰）想要只身一人下山化缘，遭到了孙悟空（吴文超 饰）的阻拦。然而，唐僧却并没有听徒弟的警告，一意孤行，结果在化缘途中遇见了居住在盘丝洞里的蜘蛛精（殷明珠 饰）。蜘蛛精将唐僧捉住盘丝洞，想要献给大王，孙悟空久久不见师父归来，出发寻找。                                    |                                　　猪八戒亦邂逅了盘丝洞里的众美艳女妖，受到了女妖们的魅惑，鬼迷心窍的猪八戒放松了警惕，结果也被妖怪们抓获。孙悟空来到盘丝洞和众妖们展开了激烈的战斗，然寡不敌众，在这一紧要关头，观世音菩萨现身，教给了孙悟空一套降妖除魔之术。重装上阵的孙悟空再战群妖，并且最终获得了胜利。	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2555860942.jpg
910	下水道 Kanał	1957	8.6	波兰语 | 德语	91.0	1957-04-20(波兰)	波兰	剧情|历史|战争	波兰|战争|二战|1957|黑白|剧情|战争三部曲|经典	1944年9月底，悲剧性的华沙起义已接近尾声，一支波兰“国家军”在中尉查德拉（Wienczyslaw Glinski 饰）带领下驻防一栋破败的建筑。华沙市内被德军分块切断，与家人失散的作曲家米考只好在这支30人小队中栖身。悬殊的军事差距让战士们心灰意懒，米考的钢琴声有些怪异的飘荡在废墟上空。德军的小型攻势很快让队伍无法招架，全员进入下水道转移阵地。                                    |                                　　波兰战士们在没有饮食的下水道中茫然前行，德军不时投放毒气，有一些战士疯掉了，但更多人死在了下水道中。查德拉的队伍很快迷失了方向，战士们也分别迷失在暗无天日的下水道中……                                    |                                　　本片获1957年戛纳电影节评委会大奖。是导演安杰依·瓦伊达（Andrzej Wajda）战争三部曲的第二部。	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2204698510.jpg
911	解放 Освобождение	1969	8.7	俄语 | 德语 | 意大利语 | 波兰语 | 英语 | 法语	487.0	1970-05-07	苏联 | 东德 | 波兰	剧情|爱情|战争	二战|苏联|战争|苏联电影|历史|经典|解放|1969	为纪念苏联卫国战争30周年，前苏联莫斯科电影制片厂于1970—1972年，拍摄了一部堪称前苏联电影史上耗资最巨、规模最大、场面最为壮观的战争题材影片———《解放》。影片从1943年苏联红军反攻（库尔斯克战役）开始，到强渡涅伯河，解放基辅，最后攻克柏林。分为五集，片长将近8个小时。导演尤里·奥泽洛夫为强调“纪实性”、“史诗性”，在影片中穿插了大量的真实历史文献镜头。影片还出现了不少历史人物，如斯大林、朱可夫、罗斯福、丘吉尔、希特勒、墨索里尼等。此外，影片还蕴涵丰富感人的故事情节，从苏、德两军统帅到普通士兵，从苏军反攻到德军覆没，成功地表现了一种攻无不克、战无不胜的革命乐观主义精神。	https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2184830677.jpg
912	博恩霍姆大街 Bornholmer Straße	2014	8.0	德语	88.0	2014-11-05(德国)	德国	剧情	德国|历史|柏林墙|政治|德国电影|真实事件改编|喜剧|黑色幽默	A comic look at the fall of the Berlin Wall in November of 1989|told from the point of view of the German border guards at the checkpoint where it all started.	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2259904173.jpg
913	巧舌如父 Allez raconte!	2010	8.0	法语	76.0	2010-10-20(法国)	法国 | 卢森堡 | 比利时	动画	动画|法国|黑色幽默|法国电影|喜剧|法国动画|2010|比利时	劳伦，一个充满想象力又非常擅长讲故事的爸爸。他用天马行空的想象力，编织了一段段妙趣横生的故事，孩子们都被这些神奇的故事所深深吸引。这天，吵着要吃煎饼的孩子们，正围坐桌前，听他们的爸爸劳伦讲故事。劳伦马上要讲的就是一个关于煎饼的故事。他化身传奇的侠客佐罗，为孩子们勇夺煎饼，孩子们欣喜若狂，嚷着还要继续听。当然，我们的“讲故事爸爸”每时每刻都有别出心裁的新故事讲给孩子们听。                                    |                                　　一天，孩子们决定给爸爸劳伦报名一场“寻找最会讲故事的人”的电视比赛。然而与劳伦共同比赛的还有自以为无所不知的休伯特、音乐家莫莫以及善于左右时局的操控者埃里克。为了赢得比赛，劳伦使出了浑身解数。那么劳伦到底能否赢得这场竞争激烈的比赛呢？	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2047333250.jpg
914	夏天的大人们 夏時間の大人たち	1997	8.1	日语	73.0	1997-03-15(日本)	日本	剧情	中岛哲也|日本|日本电影|1997|中島哲也|电影|日本電影|儿童	逆上がりができないばかりにダメ人間の烙印を押されそうになってしまった少年の周りで起こる事件の数々を、彼の目を通してスケッチ風につづったノスタルジックなコメディ。監督は“フジカラー写ルンです\などで知られるCM界の名ディレクター・中島哲也で、映画は「バカヤロー! 私、怒ってます」の第2話「遠くてフラれるなんて」以来8年ぶりとなる。脚本も中島が執筆。撮影をCMカメラマンとして活躍中の阿藤正一が担当した。主演は「河童」の日高圭智。                                    |                                　　おっぱいの大きな子が好きな小学校4年生のたかしは、逆上がりができない。先生は「逆上がりは人生の勉強」だと言うが、たかしにはその人生というやつがピンとこなかった。放課後、たかしは逆上がりのできないクラス...	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1709949351.jpg
915	童年的收音机	2009	8.4	普通话|国语	90.0	2009-06-13	中国大陆	剧情	童年|成长|中国电影|童年的收音机|儿童|中国|大陆|剧情	故事发生在六十年代末晋西南的一个小镇，围绕着以“小眼镜”，柱子、新刚等几个小伙伴制作矿石收音机的故事展开。                                        |                                    　　那是一个很少见到玩具的年代，小镇的孩子们天天玩着自己的游戏——顶拐拐，女孩子们能拥有一个美丽的鸡毛毽子已经非常令人羡慕。                                        |                                    　　十一岁的王国庆常戴着一个小眼镜，他是这个院里的孩子王，因为爱看书，国庆总是显得比别的孩子更有“学问”，他常常挂在嘴边的都是一些“深奥”的科学问题，与小伙伴玩耍中的他也总把“科学”两字挂在嘴上，这让国庆赢得了“小科学”的绰号，因他常戴一个眼镜，又得到一个名字“小眼镜”，正因为有了“小眼镜”的存在，也就有了另一个小伙伴和他搭档，他就是见到“小眼镜”就问个没完没了的新刚，因此八岁的新刚就有了“小问号”的绰号，为了拥有“小科学”那样有学问，“小问号”又哭又磨了七八天，终于让爸爸给他买了一本《十万个为什么？》，“小问号”因此也常常提一...	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2478332722.jpg
916	工作 Il Posto	1961	8.4	意大利语	93.0	1962-10-15	意大利	剧情|喜剧	意大利|意大利电影|埃曼诺·奥尔米|新写实主义|1960s|1961|黑白|Ermanno_Olmi	导演奥米建立风格和信誉的早期写实作品，叙述了一个15岁乡下男孩到米兰的大公司谋职的经过。男孩多米尼克在求职过程中结识了一个女孩，她也在等待被录用，在经历了各种考验后，两人最终如愿进入了这家公司。                                    |                                　　影片展示了意大利社会生活的艰辛，讽刺了谋职的贪婪，还提出了一个很耐人寻味的问题，那就是工业社会的紧张、单调与葬送青春、泯灭纯真。全片注重的是日常生活的细节描写，还原了一个小职员普通生活和工作的心理真实。导演没有过多把自己对生活的评价放进电影，他只是以“生活流”手法白描了这样一个普通的故事，纪实的风格朴实无华。	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2514029951.jpg
917	赛文奥特曼 我是地球人 ウルトラセブン わたしは地球人	1999	9.0	日语	73.0	1999-12-31	日本	剧情|动作|科幻	奥特曼|日本|特摄|神作|科幻|经典|深刻|1999	在幾百萬年前，地球原本是外星人的故鄉，人類殘暴的祖先在地球進行殺戳把這地方鵲巢鳩佔。而世代以來，所有統治者還一直把紀錄了這個秘密的「亞米加檔案」禁敝起來，不肯承認過錯。事實上，外星人直對地球虎視眈眈，並非因為要侵略，而是想討回公道。這次，外星人決定實行最大的報復行動。即使地球高層最終決定向宇宙公開承認「亞米加檔案」的內容，但是也按制不住外星人為國復仇的決心。作為地球的好朋友，七星俠不忍袖手旁觀，但是從宇宙公義的角度看，他理應主持公道……七星俠將會如何抉擇？	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2547616522.jpg
918	童年过后一百天 Сто дней после детства	1975	8.6	俄语	94.0	1975-12-01(苏联)	苏联	爱情	苏联|苏联电影|青春|童年|俄罗斯|爱情|童年过后一百天|俄罗斯电影	盛夏。一个古老的庄园。14岁的米佳在这里的夏令营度过了告别童年的100天。集合号、升旗仪式、懵懂的初恋、幻灯片上蒙娜丽莎的微笑、到邻近的集体农庄参加劳动、把莱蒙托夫的《假面舞会》搬上夏令营的舞台，这些便是米佳在“森林岛屿”夏令营中的主要生活。在感受大自然的美好和文学丰盈滋养的同时，米佳也经历着单相思的沮丧和对童年即将过去的怅惘。影片按11个标题划分出段落，每个段落衔接自然。影片内在的韵律节奏推进着情节的发展。                                        |                                    　　导演谢·索洛维约夫天才地将绘画、文学和音乐贯穿在本片中。用美和智慧拯救心灵似乎是他一贯表达的主题。本片也不例外。少年纯净天真的气质、内心尖锐的疼痛、自我意识的雏形都得到了完好的呈现。在镜头描绘大自然、光与影的细微图层的同时，索洛维约夫捕捉着人物转瞬即逝的情绪变化，就是在这样一个孤立的岛屿和人生必经的一段旅程上，主人公内心的力量慢慢积蓄。                                        |                                    　　无论是...	https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2509326488.jpg
919	南方 El sur	1983	8.2	西班牙语	95.0	1983-05-19	西班牙 | 法国	剧情|爱情	西班牙|维克多·艾里斯|西班牙电影|文艺|VíctorErice|1980s|法国|1983	在小女孩埃斯特雷亚（Sonsoles Aranguren 饰）的眼中，父亲奥古斯汀（Omero Antonutti 饰）是万能的英雄，在他健康壮硕的体格下，有着一颗无所不知又无所不能的聪慧大脑，他将永远年轻，永远强大，然而事实真的如此吗？埃斯特雷亚从来都不知道父亲有着怎样的过去，她唯一知道的是，南方，是父亲的故乡亦是归宿。                                    |                                　　一转眼，埃斯特雷亚（伊希娅·博拉茵 Icíar Bollaín 饰）已经是一个15岁的大姑娘了，随着年岁的增长，父亲的形象也在慢慢的产生着变化。时常紧蹙的眉头表明着奥古斯汀的脆弱和阴郁，秘密情人的暴露甚至让他失掉了作为一个丈夫最起码的忠诚。埃斯特雷亚将这一切都看在眼里，诸多的问题萦绕在她的心头，但她并不急于发问，因为她明白，那一时刻迟早都会到来。	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1470973920.jpg
920	奈克瑟斯奥特曼剧场版 Ultraman The Movie	2004	8.2	日语	97.0	2004	日本	剧情|动作|科幻|奇幻	奥特曼|特摄|日本|科幻|日本电影|电影|经典|nexus	正在调查坠落在太平洋上的不明飞行物体的海上自卫队二尉有动贵文（大澄贤也），遇到了突然出现的蓝光，受发光体的影响，导致遗传因子标准的变质，变成了凶恶的怪兽THE ONE。之后，他（THE ONE）从防卫厅内的特殊机关BCST（对生物工程学的研究机关）的监视下逃走，从此就没了音训。                                        |                                    　　另一方面，航空自卫队F15J飞行员真木舜一（别所哲也），为了多点时间陪伴患有先天性疾病的儿子继梦决定辞去官职。在最后一次飞行中真木与“红色发光体”在空中相遇。这是the one事件后3个月发生的事情。但是真木奇迹般地生还，然后转职成为了民航机飞行员，展开了新生活。对这样的真木还是有机关非常关注，尤其是BCST中的化学担当官水原沙罗，BCST将真木强制带走，在废工厂中搭建的BCST研究室进行身体上的监视。此时行踪不明的怪兽THE ONE像被某种东西吸引而回来了。遭受THE ON...	https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1882452118.jpg
921	香蕉天堂	1989	8.3	汉语普通话	116.0	1989-12-01	台湾	剧情	台湾|1989|剧情|历史|电影|人生|中国|政治	《香蕉天堂》由王童导演，王小棣编剧，于1989年问世|正是两岸开放单向探亲刚开始的阶段。故事的叙述是透过我们现在称之为大陆来台“老兵”的视角来进行的。电影的第一个场景，是1948年秋天，大陆的华北，风声鹤唳的荒郊野地。门闩是一个未经事故弄不清楚状况的乡下少年，他的父亲变卖了家产，给他攒了几块大头的旅费，从山东去投奔在国民党军队里充当伙夫的同乡大哥得胜。国民党被共产党军击败，溃走台湾，得胜所属的部队跟着准备撤守台湾；他们二人完全搞不清楚台湾在哪，还认为不远，只知道可以暂时远离战场，去那里的人间天堂吃香蕉。到了台湾，正好碰上了惧共的红色恐怖时代，两人因为取错名字，搞上麻烦。门闩因为之前取的名字“何九妹”被人取笑，所以不小心取了个假名“左富贵”，被怀疑左倾；“得胜”则想要方便的混在既存的体制当中，于是用了军队名单上原来就有的人名“柳金元”，好死不死，柳金...	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2234039873.jpg
922	等待戈多 Waiting for Godot	2001	8.5	英语	120.0	2001-02-04	爱尔兰	剧情	爱尔兰|等待戈多|戏剧|荒诞|爱尔兰电影|SamuelBeckett|改编小说|电影	两个像瘪三一样的流浪汉自始自终在等待一个名叫戈多的人。他们穷愁潦倒，希望戈多的出现能使他们得救。然而戈多自始自终也没有出现。	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2554162862.jpg
923	萨拉戈萨手稿 Rekopis znaleziony w Saragossie	1965	8.4	波兰语	182.0	1965-02-09	波兰	剧情|奇幻	波兰|奇幻|波兰电影|黑白|1965|WojciechHas|沃伊齐希·哈斯|1960s	拿破仑战争时期，一个军官发现的一本旧书上记载着跟他祖父阿方索·范·沃登有关的故事，沃登是瓦龙部队的队长，他要寻找通往莫雷纳的捷径。在小酒馆里，他邂逅了两个伊斯兰公主，她们引诱他，但他醒来却发现自己已身在绞架。他被神秘人拯救，回家家乡之后，等待他的是更惊人的消息……	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2239227366.jpg
924	人间的条件(第三、四部) 人間の條件	1959	8.7	日语 | 汉语普通话	181.0	1959-11-20	日本	剧情|历史|战争	小林正树|日本|战争|日本电影|仲代达矢|人性|1959|1950s	第３部＜戦雲篇＞ 105分钟                                    |                                　　第４部＜望郷篇＞ 75分钟	https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2539879909.jpg
925	现实之舞 La danza de la realidad	2013	8.5	西班牙语	130.0	2013-05-18(戛纳电影节)	智利	传记	智利|亚历桑德罗·佐杜洛夫斯基|奇幻|传记|2013|AlejandroJodorowsky|智利电影|Alejandro_Jodorowsky	睽违影坛23年之后,尤杜洛斯基将压箱底的奇诡珍宝一次放大绝,以自己的人生作为蓝本,让亲儿子成为生命的化身,从童年阴影到成长追寻,所有情慾歌舞信仰仪式,全都化为华丽繁複的视觉元素,展演出一场又一场荒诞幽默、诡魅不安的心灵探索,宛如Cult版《八又二分之一》,比《圣山》更光怪陆离、比《鼹鼠》更直探灵魂。这是一部实验传记电影,绝非虚构,因为所有的角色、场景、事件都是真实的,但却也在尤杜洛斯基的生活导引叙事中,逼迫我们拓展想像力、逼近极限,攫取掌握所有转型衍化的可能性。	https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2169203079.jpg
926	机动战士高达 雷霆宙域 DECEMBER SKY 機動戦士ガンダム サンダーボルト DECEMBER SKY	2016	8.8	日语	70.0	2016-06-25	日本	科幻|动画|战争	高达|日本|动画|科幻|战争|日本动画|剧场版|2016	太田垣康男が手掛けるマンガ『機動戦士ガンダム サンダーボルト』がアニメになり、2015年12月より全4話にわたり上映され話題を呼んでいる。2016年4月22日からはいよいよ第4話の有料配信がスタートする。                                        |                                    　　この配信に合わせてビッグなニュースが発表された。『機動戦士ガンダム サンダーボルト』が映画館にイベント上映で登場、さらにBlu-ray とDVDでも発売される。                                        |                                    　　イベント上映と映像ソフト化にあたっては、それまで配信されてきた『機動戦士ガンダム サンダーボルト』全4話に新作カットを加えたディレクターズカット版とする。タイトルも新たに『機動戦士ガンダム サンダーボルト DECEMBER SKY』となる。                                        |                                    　　本編は約70分と発表されている。『機動戦士ガンダム サンダーボルト』は、配信開始当初から濃密な映像と重厚なストーリー、演出で話題を呼んできた。かなり見...	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2363626116.jpg
927	小王子 Le petit prince	2002	9.5	法语	125.0	1990	法国	NaN	音乐剧|小王子|法国|法语|法国电影|LePetitPrince|■法国|音乐	NaN	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2247941551.jpg
928	路德维希 Ludwig	1972	8.4	意大利语 | 德语 | 法语	235.0	1972-12-29	意大利 | 法国 | 西德	剧情|传记|历史	意大利|传记|维斯康蒂|历史|德国|LuchinoVisconti|意大利电影|Luchino_Visconti	本片讲述的是巴伐利亚国王Ludwig II的历史故事，从他1864年加冕直到1886年去世，为巴伐利亚凭添一份肃穆而灰色的浪漫。国王除了一些怪癖之外还因为另外的事而著名：他将巴伐利亚卖给了德国；他在全国建造了大量令人惊叹的城堡（最著名的便是Neuschwanstein Castle）；他是Richard Wagner的主要赞助人，却被他无情抛弃；还曾经爱上了表姐奥地利公主Elisabeth。最终Ludwig II预见到自己悲惨的死亡，他的尸首在施塔恩贝格湖中被发现，但死因一直不明。	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2350893712.jpg
929	我只希望你们爱我 Ich will doch nur|daß ihr mich liebt	1976	8.3	德语	104.0	1976-03-23(德国)	德国	剧情	德国|法斯宾德|德国电影|赖纳·维尔纳·法斯宾德|1976|RainerWernerFassbinder|1970s|剧情	影片讲的是，忠厚本分的年轻人皮特是个泥瓦匠，他十分孝顺父母，还亲自为他们造了一所房子。然而父母对他的态度似乎并没有因此而好转。之后，他遇上了心爱的女人艾瑞卡。他们一起搬到了慕尼黑，然而，生活的重压，金钱上的困窘却让皮特这个年轻人渐渐改变，最终沦为了阶下囚，而这一切只是为了让妻子爱他……                                    |                                　　该片被一些评论家认为是莱纳尔·沃纳尔·法斯宾德的最佳电影代表作。	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2402727144.jpg
