1456	马丁·麦克唐纳	弗兰西斯·麦克多蒙德|伍迪·哈里森|山姆·洛克威尔|艾比·考尼什|卢卡斯·赫奇斯|彼特·丁拉基|约翰·浩克斯|卡赖伯·兰德里·琼斯|凯瑟琳·纽顿|凯瑞·康顿|泽利科·伊万内克|萨玛拉·维文|克拉克·彼得斯|尼克·西塞|阿曼达·沃伦|玛拉雅·瑞沃拉·德鲁 |布兰登·萨克斯顿|迈克尔·艾伦·米利甘
1457	大卫·雷奇	瑞恩·雷诺兹|乔什·布洛林|朱利安·迪尼森|斯蒂芬·卡皮契奇|莎姬·贝兹|T·J·米勒|莱斯利·格塞斯|卡兰·索尼|布里安娜·希德布兰德|莫蕾娜·巴卡琳|杰克·凯西|埃迪·马森|忽那汐里|兰德尔·瑞德|尼古莱·维切尔|赛尔·哈里斯|罗伯·德兰尼|刘易斯·谭|比尔·斯卡斯加德|泰瑞·克鲁斯|布拉德·皮特|罗伯特·梅耶|艾伦·图代克|马特·达蒙|海莉·塞尔斯|麦克·多普德|卢克·勒斯勒尔|亨特·狄龙|大卫·雷奇|山姆·哈格雷夫|尼古拉斯·霍尔特
1458	阿尼什·查甘蒂	约翰·赵|米切尔·拉|黛博拉·梅辛|约瑟夫·李|萨拉·米博·孙|亚历克丝·杰恩·高|刘玥辰|刘卡雅|多米尼克·霍夫曼|西尔维亚·米纳西安|梅丽莎·迪斯尼|康纳·麦克雷斯|科林·伍德尔|约瑟夫·约翰·谢尔勒|阿什丽·艾德纳|考特尼·劳伦·卡明斯|托马斯·巴布萨卡|朱莉·内桑森|罗伊·阿布拉姆森|盖奇·比尔托福|肖恩·奥布赖恩|瑞克·萨拉比亚|布拉德·阿布瑞尔|加布里埃尔·D·安吉尔
1459	斯蒂芬·卓博斯基	雅各布·特伦布莱|朱莉娅·罗伯茨|伊扎贝拉·维多维奇|欧文·威尔逊|诺亚·尤佩|丹妮尔·罗丝·拉塞尔|纳吉·杰特|戴维德·迪格斯|曼迪·帕廷金|布莱斯·吉扎尔|艾尔·麦金农|泰·孔西利奥|詹姆斯·休斯|凯尔·布瑞特科夫|米莉·戴维斯|莉娅·朱厄特|凯琳·布瑞特科夫|利亚姆·迪金森|艾玛·特伦布莱|马克·多兹劳|鲁奇娅·伯纳德|J·道格拉斯·斯图瓦特|阿里·利伯特|埃丽卡·麦基特里克|本杰明·拉特纳|杰森·麦金农|索尼娅·布拉加|吉洁特
1460	克里斯托弗·诺兰	菲恩·怀特海德|汤姆·格林-卡尼|杰克·劳登|哈里·斯泰尔斯|阿奈林·巴纳德|汤姆·哈迪|马克·里朗斯|巴里·基奥根|基里安·墨菲|詹姆斯·达西|肯尼思·布拉纳|李·阿姆斯特朗|詹姆斯·布鲁尔|达米安·勃纳尔|布莱恩·威纳尔|哈利·理查森|艾略特·提特恩索|凯文·格思里|巴比·洛克伍德|米歇尔·贝尔|比利·豪尔|迈克尔·凯恩|约翰·诺兰|米兰达·诺兰
1461	胡安·安东尼奥·巴亚纳	克里斯·帕拉特|布莱丝·达拉斯·霍华德|贾斯蒂斯·史密斯|伊莎贝拉·瑟蒙|拉菲·斯波|托比·琼斯|泰德·拉文|詹姆斯·克伦威尔|黄荣亮|丹妮艾拉·皮内达|杰拉丁·卓别林|杰夫·高布伦|卡米尔·雷米泽斯基|丹尼尔·斯蒂森|皮特·杰森|迈克尔·帕帕约翰|罗伯特·埃姆斯|罗南·萨莫尔斯|麦克斯·贝克|丹尼尔·厄根|戴维·奥拉瓦莱·阿印德
1462	安东·梅格尔季切夫	弗拉基米尔·马什科夫|约翰·萨维奇|马拉特·巴沙罗夫|谢尔盖·加尔马什|伊万·科列斯尼科夫|亚历山德拉·雷文科|詹姆斯·托拉斯|基里尔·扎耶采夫|安德烈·斯莫利亚科夫
1463	马修·沃恩	塔伦·埃格顿|科林·费尔斯|马克·斯特朗|朱丽安·摩尔|埃尔顿·约翰|爱德华·霍尔克罗夫特|哈莉·贝瑞|佩德罗·帕斯卡|查宁·塔图姆|杰夫·布里吉斯|迈克尔·刚本|索菲·库克森|汉娜·奥斯特罗姆|比约恩·格拉纳特|莱娜·恩卓|波比·迪瓦伊|汤姆·本尼迪克·奈特|托马斯·图尔格斯|基思·艾伦|艾米丽·沃森|布鲁斯·格林伍德|戈登·亚历山大|马丁·福特|明格斯·约翰斯顿
1464	吉尔莫·德尔·托罗	莎莉·霍金斯|道格·琼斯|迈克尔·珊农|理查德·詹金斯|奥克塔维亚·斯宾瑟|迈克尔·斯图巴|大卫·休莱特|尼克·西塞|斯图尔特·阿诺特|尼格尔·本内特|劳伦·李·史密斯|马丁·罗奇|阿莱格拉·富尔顿|约翰·卡普洛斯|摩根·凯利|马文·凯伊|德鲁·维尔戈维尔
1465	保罗·金	本·卫肖|休·格兰特|休·博纳维尔|莎莉·霍金斯|萨缪尔·乔斯林|马德琳·哈里斯|朱丽·沃特斯|布莱丹·格里森|吉姆·布劳德本特|艾美达·斯丹顿|彼得·卡帕尔迪|艾琳·阿特金斯|汤姆·康蒂|本·米勒|诺亚·泰勒|理查德·艾欧阿德
1466	扎克·施奈德	本·阿弗莱克|亨利·卡维尔|盖尔·加朵|埃兹拉·米勒|杰森·莫玛|雷·费舍尔|杰瑞米·艾恩斯|艾米·亚当斯|戴安·琳恩|康妮·尼尔森|J·K·西蒙斯|塞伦·希德|艾梅柏·希尔德|乔·莫顿|丽莎·洛文·孔斯利|大卫·休里斯|迈克尔·麦克埃尔哈顿|理查德·克里弗特|英格瓦·埃盖特·西古德松|比利·克鲁德普|赛吉·康斯坦斯|乔·曼根尼罗|杰西·艾森伯格
1467	乔·赖特	加里·奥德曼|克里斯汀·斯科特·托马斯|莉莉·詹姆斯|本·门德尔森|斯蒂芬·迪兰|萨缪尔·韦斯特|汉娜·斯蒂尔|罗纳德·皮卡普|乔丹·沃勒|理查德·拉姆斯登|安娜·伯内特|尼古拉斯·琼斯|查理·帕尔默·罗斯韦尔|布赖恩·佩蒂福|菲利普·马丁·布朗|安杰莉克·琼|希尔顿·麦克雷|詹姆斯·伊莱斯|杰瑞米·查亚德|马汀·麦格|迈克尔·海登|迈克尔·博特
1468	约翰·卡拉辛斯基	艾米莉·布朗特|约翰·卡拉辛斯基|米利森特·西蒙兹|诺亚·尤佩|凯德·伍德沃德|里昂·拉瑟姆|桃乐丝·麦卡锡
1469	肯尼思·布拉纳	肯尼思·布拉纳|佩内洛普·克鲁兹|威廉·达福|朱迪·丹奇|约翰尼·德普|乔什·加德|德里克·雅各比|小莱斯利·奥多姆|米歇尔·菲佛|黛西·雷德利|露西·宝通|奥利维娅·科尔曼|亚当·加西亚|米兰达·莱森|曼努埃尔·加西亚-鲁尔福|汤姆·巴特曼|马尔万·肯扎里|阿拉·萨菲|谢尔盖·波卢宁
1470	布拉德·伯德	格雷格·T·尼尔森|霍利·亨特|莎拉·沃威尔|赫克·米尔纳|伊莱·富西尔|凯瑟琳·基纳|塞缪尔·杰克逊|伊莎贝拉·罗西里尼|鲍勃·奥登科克|布拉德·伯德|索菲亚·布什|乔纳森·班克斯|约翰·拉岑贝格|金伯利·阿代尔·克拉克|托亚·特纳
1471	亚历克斯·嘉兰	娜塔莉·波特曼|詹妮弗·杰森·李|吉娜·罗德里格兹|泰莎·汤普森|奥斯卡·伊萨克|水野索诺娅|大卫·吉雅西|图娃·诺沃妮|本尼迪克特·王|约翰·施瓦布|萨米·海曼|乔希·丹福德|克里斯汀·麦加里蒂
1472	斯蒂文·S·迪奈特	约翰·博耶加|斯科特·伊斯特伍德|卡莉·史派妮|景甜|查理·戴|伯恩·戈曼|张晋|亚德里亚·霍纳|菊地凛子|卡兰·布拉尔|黄恺杰|伊万娜·萨赫诺|新田真剑佑|吉丽|雪莉·罗德里格斯|拉哈特·亚当斯|列维·米登|达斯汀·克莱尔|陈梓童|于小伟|钱泳辰|郭家铭|蓝盈莹|金桢勋|菊池润美|丹尼尔·弗雷里格尔|齐柏林·汉密尔顿|尼克·塔拉贝|布里德基·萨蒂纳|小蒂姆·约翰逊|玛德琳·麦格劳|乔什·斯坦伯|斯蒂芬妮·阿琳|卢克·朱迪
1473	丹尼斯·维伦纽瓦	瑞恩·高斯林|哈里森·福特|安娜·德·阿玛斯|西尔维娅·侯克斯|罗宾·怀特|杰瑞德·莱托|戴夫·巴蒂斯塔|麦肯兹·戴维斯|卡拉·朱里|爱德华·詹姆斯·奥莫斯|巴克德·阿巴蒂|大卫·达斯马齐连|西娅姆·阿巴斯|连尼·詹姆斯|马克·阿诺德|肖恩·杨
1474	马丁·坎贝尔	成龙|皮尔斯·布鲁斯南|刘涛|梁佩诗|夏莉·墨菲|欧拉·布莱蒂|迈克尔·麦克埃尔哈顿|西蒙·坤茨|雷·费隆|罗里·弗莱克-拜恩|皮帕·贝内特-华纳|德尔莫特·克劳利|蒂利亚纳·布克丽瓦|鲁弗斯·琼斯|斯蒂芬·霍根
1475	格蕾塔·葛韦格	西尔莎·罗南|劳里·梅特卡夫|崔西·莱茨|卢卡斯·赫奇斯|蒂莫西·柴勒梅德|比妮·费尔德斯坦|罗伊丝·史密斯|斯蒂芬·亨德森|奥德娅·拉什|乔丹·罗德里格斯|凯瑟琳·纽顿|约翰·卡尔纳|杰克·麦克道曼|劳拉·马兰洛|安迪·巴克利|丹尼尔·祖瓦图|克里森·克拉克|丹妮尔·麦克唐纳|鲍勃·斯蒂芬森|路易莎·李|伦敦·托尔|本·康尼斯伯格|维克托·沃尔夫
1476	克里斯托弗·兰登	杰西卡·罗德|伊瑟尔·布罗萨德|露比·莫迪恩|查尔斯·艾特肯|劳拉·克利夫顿|杰森·拜尔|罗布·梅洛|瑞秋·马休斯|拉姆齐·安德森|布雷迪·刘易斯|飞·武|泰内娅·因崔亚戈|布莱恩·克恩|卡瑞尔拉·史密斯|吉米·冈萨雷斯|比利·斯洛特|唐娜·杜普兰提尔|吉吉·埃内塔|林赛·G·史密斯|戴恩·罗兹|凯莱布·斯比尔亚兹|蜜西·雅格
1477	盖瑞·罗斯	桑德拉·布洛克|凯特·布兰切特|安妮·海瑟薇|海伦娜·伯翰·卡特|蕾哈娜|莎拉·保罗森|敏迪·卡灵|奥卡菲娜|詹姆斯·柯登|理查德·阿米蒂奇|格里芬·邓恩|迪德尔·古德温|丹尼埃拉·拉贝尼|埃利奥特·古尔德|夏洛特·柯克|达科塔·范宁|理查德·罗比查乌克斯|达米安·杨|戈登·格里克|凯特琳·梅纳|詹姆斯·比贝里|香农·弗雷尔|康纳尔·多诺万|凯文·布朗|马尔洛·托马斯|丹娜·爱薇|玛丽·路易丝·威尔逊|伊丽莎白·阿什利|凯蒂·霍尔姆斯|肯多尔·詹纳|凯莉·詹娜|金·卡戴珊
1478	韦斯·安德森	布莱恩·科兰斯顿|爱德华·诺顿|科宇·兰金|列维·施瑞博尔|比尔·默瑞|杰夫·高布伦|鲍勃·巴拉班|野村训市|格蕾塔·葛韦格|斯嘉丽·约翰逊|蒂尔达·斯文顿|弗兰西斯·麦克多蒙德|罗曼·科波拉|卡拉·海沃德|高山明|伊藤晃|哈威·凯特尔|F·默里·亚伯拉罕|小野洋子|渡边谦|夏木真理|费舍·史蒂芬斯|村上虹郎|考特尼·万斯|安杰丽卡·休斯顿|野田洋次郎|山田孝之|秋元梢|松田翔太|松田龙平|池田依来沙|杰克·莱恩|育乃介|儿玉太智|卡琳·奥克索|弗兰克·伍德|爱德华·博奇
1479	格里格·伯兰蒂	尼克·罗宾森|詹妮弗·加纳|乔什·杜哈明|小豪尔赫·兰登伯格|凯瑟琳·兰福德|亚历山德拉·希普|洛根·米勒|凯南·朗斯代尔|特丽莎·贝特曼|托尼·海尔|娜塔莎·罗斯韦尔|迈尔斯·赫尔泽|乔伊·保罗瑞|克拉克·穆尔|德鲁·斯塔基|麦肯兹·林茨|卡萨迪·麦克林西|艾莉克斯·斯甘巴蒂|贾米拉·汤普森|艾米丽·乔丹|帕特里克·多诺霍|特雷勒·希尔|泰勒·切斯|哈龙·汗|约书亚·米克尔|尼古拉斯·斯塔格尔|南茜·德·梅奥|克里斯蒂安·奥乔·梅菲尔德|钱特尔·D·克里斯托弗|曼迪·法森|菲利普·科文|罗比·罗杰斯
1480	马特·里夫斯	安迪·瑟金斯|伍迪·哈里森|史蒂夫·茨恩|卡琳·考诺娃|阿米尔·米勒|泰瑞·诺塔里|泰·奥尔森|迈克尔·亚当思韦特|托比·凯贝尔|加布里埃尔·查瓦里亚|朱迪·格雷尔|莎拉·坎宁|德文·达尔顿|阿莱克斯·潘诺维奇|亚历桑德罗·朱利安尼|马克斯·洛伊德-琼斯|蒂莫西·韦伯
1481	杰克·卡斯丹	道恩·强森|凯文·哈特|杰克·布莱克|凯伦·吉兰|尼克·乔纳斯|瑞斯·达比|鲍比·坎纳瓦尔|亚历克斯·沃尔夫|瑟达吕斯·布兰|麦迪森·伊瑟曼|摩根·特纳|梅森·古乔内|马克·埃文·杰克逊|玛琳·辛科|特雷西·邦纳|玛莉贝丝·梦露|米西·派勒|杰米·雷内尔|卡尔利斯·布克|罗翰·昌德|科林·汉克斯
1482	布拉德·佩顿	道恩·强森|娜奥米·哈里斯|杰弗里·迪恩·摩根|玛琳·阿克曼|杰克·莱西|乔·曼根尼罗|玛丽·谢尔顿|P·J·伯恩|德米垂斯·格罗斯|杰克·奎德|布里安·希尔|马特·杰拉德|李威尹|尤里亚·费伯|布鲁斯·布莱克希尔|杰森·莱尔斯|马克·威尔斯|阿莉莎·布鲁克|亚当·希泰凯尔|加里·维克斯|阿诺德·陈
1483	迈克尔·格雷西	休·杰克曼|米歇尔·威廉姆斯|扎克·埃夫隆|赞达亚|丽贝卡·弗格森|奥丝汀·约翰森|卡梅伦·丝蕾|基拉·塞特尔|萨姆·汉弗莱|叶海亚·阿卜杜勒-迈丁|埃里克·安德森|伊利斯·鲁宾|斯凯勒·杜恩|丹尼尔·埃维里奇|拉杜·斯平格尔|小森优作|丹尼尔·松|保罗·斯帕克斯|威尔·斯文森
1484	斯蒂芬·思科	科林·伍德尔|斯蒂芬妮·诺格拉斯|瑞贝卡·瑞滕豪斯|安德鲁斯·李斯|贝蒂·加布里埃尔|康纳·戴尔·里奥|萨维拉·温蒂亚尼|切尔西·阿尔登|道格拉斯·泰特|阿什顿·斯迈利|阿历萨·芒索
1485	罗阿尔·乌索格	艾丽西亚·维坎德|多米尼克·威斯特|沃尔顿·戈金斯|吴彦祖|克里斯汀·斯科特·托马斯|汉娜·乔恩-卡门|尼克·弗罗斯特|德里克·雅各比|安东尼奥·阿克儿|亚历山大·维尧姆|杰美·温斯顿|迈克尔·奥拜奥拉|艾米丽·凯里|肯尼思·霍
1486	帕特里克·休斯	瑞恩·雷诺兹|塞缪尔·杰克逊|加里·奥德曼|萨尔玛·海耶克|艾洛蒂·袁|乔昆姆·德·阿尔梅达|克里斯蒂·米切尔|约瑟芬·德·拉·波美|山姆·哈兹尔丁|巴里·阿茨玛|艾比·侯斯|米哈伊尔·戈尔沃伊
1487	吕克·贝松	戴恩·德哈恩|卡拉·迪瓦伊|克里夫·欧文|蕾哈娜|伊桑·霍克|赫比·汉考克|吴亦凡|萨姆·斯普卢尔 |阿兰·夏巴|鲁特格尔·哈尔|泽维尔·吉亚诺利|约翰·古德曼|山姆·道格拉斯|萨莎·露丝
1488	诺拉·托梅	莎拉·乔德利|索玛·查亚|诺林·古拉姆高斯|拉腊·萨迪克|阿里·巴德沙阿|莎斯塔·拉蒂夫|坎扎·费里斯|卡瓦·阿达|凯恩·马洪|阿里·卡兹米|曼·沃尔克哈德|雷扎·索勒
1489	韦斯·鲍尔	迪伦·奥布莱恩|卡雅·斯考达里奥|李起弘|托马斯·布罗迪-桑斯特|罗莎·萨拉查|德克斯特·达登|艾丹·吉伦|威尔·保尔特|吉安卡罗·埃斯波西托|沃尔顿·戈金斯|派翠西娅·克拉克森|巴里·佩珀
1490	阿莉切·罗尔瓦赫尔	阿德里亚诺·塔尔迪奥洛|阿涅塞·格拉齐亚尼|卢卡·奇科瓦尼|阿尔巴·罗尔瓦赫尔|塞尔希·洛佩斯|纳塔利诺·巴拉索|托马索·拉尼奥|尼可莱塔·布拉斯基|达里亚·帕斯卡·阿托利尼|达维德·登奇|帕斯夸丽纳·斯昆恰
1491	莱恩·约翰逊	马克·哈米尔|凯丽·费雪|黛西·雷德利|亚当·德赖弗|约翰·博耶加|奥斯卡·伊萨克|安迪·瑟金斯|露皮塔·尼永奥|多姆纳尔·格里森|安东尼·丹尼尔斯|格温多兰·克里斯蒂|凯莉·玛丽·陈|劳拉·邓恩|本尼西奥·德尔·托罗|弗兰克·奥兹|比莉·洛德|阿曼达·劳伦斯|吉米·维|贾斯汀·塞洛克斯|蒂姆·罗斯|汤姆·凯恩|亚德里安·埃德蒙松|马克·路易斯·琼斯|赫敏·科菲尔德|吴青芸|诺阿·西甘|保罗·卡塞|米凯拉·科尔|普莉安卡·伯福德|纳温·乔杜里|安德鲁·杰克|克里斯塔·克拉克|伊川东吾
1492	威尔·古勒	詹姆斯·柯登|多姆纳尔·格里森|萝丝·拜恩|伊丽莎白·德比茨基|玛格特·罗比|黛西·雷德利|科林·穆迪|山姆·尼尔|希雅|伊文·莱斯利|费萨尔·巴齐|克里斯蒂安·加扎尔|玛丽安娜·琼-巴普蒂斯特|加雷斯·戴维斯|山姆·哈夫特|萨莎·霍勒|娜塔丽·朱|特伦尼娅·爱德华兹|费利克斯·威廉森|许明珠|布莱恩·布朗|蕾切尔·沃德|大卫·文翰|威尔·赖歇尔特
1493	安德斯·穆斯切蒂	比尔·斯卡斯加德|杰登·马泰尔|杰里米·雷·泰勒|索菲娅·莉莉丝|菲恩·伍法德|乔森·雅各布|杰克·迪伦·格雷泽|瓦耶特·奥莱夫|杰克逊·罗伯特·斯科特|尼古拉斯·汉密尔顿|杰克·辛|洛根·汤普森|欧文·泰格|斯蒂夫·博加尔特|斯图尔特·休斯|杰弗里·庞塞特|皮普·德怀尔|莫莉·阿特金森|史蒂文·威廉姆斯|伊丽莎白·桑德斯|梅根·查彭提尔|安东尼·尤埃西|哈维尔·博泰特|伊莎贝尔·内利瑟|尼尔·克容
1494	史蒂文·斯皮尔伯格	梅丽尔·斯特里普|汤姆·汉克斯|莎拉·保罗森|鲍勃·奥登科克|崔西·莱茨|布莱德利·惠特福德|布鲁斯·格林伍德|马修·瑞斯|爱丽森·布里|凯莉·库恩|杰西·普莱蒙|大卫·克罗斯|扎克·伍兹|帕特·希利|约翰·鲁|里克·霍姆斯|菲利普·卡斯诺夫|杰茜·缪勒|斯塔克·桑德斯|迈克尔·西里尔·克赖顿|威尔·丹顿|迪尔德丽·罗夫乔|迈克尔·斯图巴
1495	克利姆·希片科	弗拉季米尔·弗多维琴科夫|帕维尔·杰列维扬科|柳波芙·阿克肖诺娃|欧克萨娜·范德拉|玛丽亚·米罗诺娃|伊戈尔·乌戈尔尼科夫|亚历山大·萨莫伊连科|亚历山大·拉特尼科夫|维塔利·哈耶夫
1496	迪安·德夫林	杰拉德·巴特勒|吉姆·斯特吉斯|艾比·考尼什|亚历山德拉·玛丽亚·拉娜|吴彦祖|欧赫尼奥·德尔维斯|阿马尔·维克德|阿德普波·奥杜耶|安迪·加西亚|艾德·哈里斯|罗伯特·席安|理查德·希夫|梅尔·温宁汉姆|莎姬·贝兹|特丽莎·贝特曼
1497	阿里·艾斯特	亚历克斯·沃尔夫|加布里埃尔·伯恩|托妮·科莱特|米莉·夏普洛|克里斯蒂·萨默海斯|摩根·伦德|马洛里·贝克特尔|杰克·布朗|布赖恩·拉谢尔|海蒂·门德兹|莫伊塞斯 L·托瓦|贾罗德·菲利普斯|安·唐德|布罗克·麦金尼|扎克瑞·亚瑟|奥斯丁·R·格兰特
1498	阿莱克斯·德·拉·伊格莱西亚	贝伦·鲁埃达|爱德华·费尔南德斯|欧内斯特·艾戴里欧|胡安娜·阿科斯塔|爱德华多·诺列加|达夫内·费尔南德斯
1499	佐米·希尔拉	连姆·尼森|维拉·法米加|帕特里克·威尔森|乔纳森·班克斯|山姆·尼尔|伊丽莎白·麦戈文|基连·斯科特|沙扎德·拉蒂夫|安迪·尼曼|克拉拉·拉戈|罗兰·默勒|弗洛伦斯·皮尤|迪恩·查尔斯·查普曼|埃拉-雷·史密斯|妮拉·阿利亚|柯林·麦克法兰|寇布勒·霍尔德布鲁克-史密斯|亚当·那加提斯|金斯利·本-阿德|戴姆森·伊德瑞斯|本·卡普兰|利蒂希娅·赖特|杰米·比米什
1500	迈克尔·斯派瑞|彼得·斯派瑞	马特·帕斯摩尔|托宾·贝尔|考乐姆·吉斯·雷尼|汉娜·艾米莉·安德森|科勒·班尼特|劳拉·范德沃特|保罗·布朗斯坦|曼德拉·范·皮布尔斯|布列塔尼·艾伦|乔赛亚·布莱克|爱德华·拉特尔|迈克·布瓦韦尔
1501	拉斯·冯·提尔	马特·狄龙|布鲁诺·甘茨|乌玛·瑟曼|希芳·法隆|苏菲·格拉宝|丽莉·克亚芙|杰瑞米·戴维斯|爱德华·斯皮伊尔斯|大卫·拜利|刘智泰
1502	朗·霍华德	阿尔登·埃伦瑞奇|艾米莉亚·克拉克|伍迪·哈里森|唐纳德·格洛弗|保罗·贝坦尼|乔纳斯·索塔莫|菲比·沃勒-布里奇|沃维克·戴维斯|坦迪·牛顿|克林特·霍华德|伊安·肯尼|理查德·迪克森
1503	保罗·托马斯·安德森	丹尼尔·戴-刘易斯|薇姬·克里普斯|莱丝利·曼维尔|卡米拉·拉瑟福德|吉娜·麦基|布莱恩·格里森|哈里特·桑塞姆·哈里斯|理查德·格拉翰|西拉斯·卡森|朱莉娅·戴维斯|简·佩里
1504	尼尔·博格	凯文·哈特|布莱恩·科兰斯顿|妮可·基德曼|阿雅·娜奥米·金|贾西·迪阿洛·温斯顿|吉纳维芙·安吉森|格什菲·法拉哈尼|泰特·多诺万|朱丽安娜· 玛格丽丝|克里斯蒂娜·张|皮亚·梅切勒|罗伯特·比齐克|大卫·克尼里安|迈克尔·J·莱昂斯|桃乐丝·麦卡锡|苏珊·萨瓦|布莱恩·加拉格尔|泰隆·米切尔·亨德森|英德拉·A·托马斯|简·摩尔|莱曼·陈|柯克·凯利
1505	约瑟夫·科辛斯基	乔什·布洛林|迈尔斯·特勒|杰夫·布里吉斯|詹妮弗·康纳利|詹姆斯·戴尔|泰勒·克奇|安迪·麦克道威尔|吉欧夫·斯图兹|亚历克斯·罗素|萨德·拉金比尔|本·哈迪|斯科特·黑兹|杰克·皮克金|斯科特·福克斯|迪兰·科宁|娜塔莉·豪尔|贝尔·詹姆斯
1506	阿尔贝·杜邦泰尔	纳威尔·佩雷兹·毕斯卡亚特|阿尔贝·杜邦泰尔|罗兰·拉斐特|尼尔斯·阿贺斯图普|艾米莉·德奎恩|梅兰尼·蒂埃里|埃洛伊兹·巴尔斯特|菲利普·乌禅|安德烈·马尔孔|米歇尔·维耶尔莫|凯恩·科贾迪|菲利普·杜克斯纳
1507	保罗·维尔齐	海伦·米伦|唐纳德·萨瑟兰|简·默勒尼|克里斯蒂·米切尔|罗伯特·沃克·布兰乔德|克里斯蒂安·麦凯|约书亚·胡佛|罗伯特·普拉尔戈|约书亚·米克尔
1508	泽维尔·勒格朗	蕾雅·德吕盖|德尼·梅诺谢|托马斯·乔里亚|马蒂尔德·奥恩维尔|马蒂厄·赛卡利|弗洛伦斯·詹纳斯|莎迪娅·本太耶布|科拉莉·吕西耶|索菲·彭塞米勒|埃米利·因斯尔蒂·福门蒂尼|珍妮·贝莱|让-马利·文灵
1509	克雷格·吉勒斯佩	玛格特·罗比|塞巴斯蒂安·斯坦|艾莉森·珍妮|凯特琳·卡弗|麦肯娜·格瑞丝|鲍比·坎纳瓦尔|博亚娜·诺瓦科维奇|朱丽安妮·尼科尔森|凯萨琳·戴尔|保罗·沃尔特·豪泽|约书亚·米克尔|埃文·乔治·沃拉泽里斯|卡拉·曼特拉|杰森·戴维斯|凯莉·弗雷泽|安东尼·雷诺兹|杰森·麦克唐纳|迈尔斯·穆森登
1510	卡洛斯·沙尔丹哈	约翰·塞纳|凯特·麦克金农|莉莉·戴|鲍比·坎纳瓦尔|安东尼·安德森|大卫·田纳特|吉娜·罗德里格兹|戴维德·迪格斯|加布里埃尔·伊格莱西亚斯|杰洛德·卡尔迈克|劳尔·埃斯帕扎|米格尔·安赫尔·西尔维斯特|弗卢拉·博格|莎莉·菲利普斯|波瑞斯·科乔|杰克·戈尔|杰特·尤尔根斯米尔|奈尔·迪亚兹|科林·H·墨菲|卡洛斯·沙尔丹哈|杰瑞米·西斯托|路易斯·卡洛斯·德拉·隆巴纳|胡安内斯|茱莉亚·斯卡帕·萨尔达尼亚|拉斐尔·斯卡帕·萨尔达尼亚|卡拉·马丁内斯|乔迪·卡巴勒罗|玛丽亚·佩拉莫尔|娜扎宁·霍马|安德烈亚斯·A·埃斯帕萨|詹姆斯·帕伦博|伯纳多·德·保拉|贝莉塔·莫里诺|蒂姆·诺德奎斯特|阿尔瓦罗·门多萨|卡洛斯·雷格-普拉扎|辛迪·斯拉特里|杰森·弗里基奥内|苏珊娜·巴列斯特罗斯|安娜·帕特丽夏·加梅斯
1511	罗伯特·斯文克	麦克斯·胡巴赫|米兰·佩舍尔|弗雷德里克·劳|贝恩德·霍尔谢尔|瓦尔德马·科布斯|亚历山大·费林|萨缪尔·芬齐
1512	约翰·弗朗西斯·戴利|乔纳森·M·戈尔茨坦	杰森·贝特曼|瑞秋·麦克亚当斯|凯尔·钱德勒| 莎朗·豪根|比利·马格努森|拉蒙尼·莫里斯|凯莉·班伯里|杰西·普莱蒙|迈克尔·C·豪尔|丹尼·赫斯顿|切尔西·帕瑞蒂|卡米利·陈|泽瑞克·威廉姆斯|约书亚·米克尔|R·F·戴利
1513	查尔斯·斯通三世	凯里·欧文|里尔·莱尔·哈瓦瑞|沙奎尔·奥尼尔|克里斯·韦伯|雷吉·米勒|内特·罗宾逊|丽萨·莱斯利|埃丽卡·阿什|蒂凡尼·哈迪斯|尼克·克罗尔|迈克·艾普斯|J·B·斯穆夫|亚当·拉扎尔-怀特|比尔·沃尔顿|乔治·格文|史蒂夫·纳什|迪肯贝·穆托姆博|宁宁·利克斯|特伦斯·罗斯摩尔|德韦恩·博伊德|以利亚·埃弗雷特|盖奇·劳森
1514	詹姆斯·弗雷	达科塔·约翰逊|詹米·多南|阿莉尔·凯贝尔|埃里克·约翰逊|瑞塔·奥拉|卢克·葛莱姆斯|布兰特·道格尔迪|泰勒·霍奇林|马克斯·马蒂尼|劳拉·雅各布斯|费伊·马斯特森
1515	詹姆斯·弗兰科	詹姆斯·弗兰科|戴夫·弗兰科|塞斯·罗根|艾莉·葛瑞那|爱丽森·布里|杰基·韦佛|保罗·谢尔|扎克·埃夫隆|乔什·哈切森|琼·黛安·拉斐尔|梅根·莫拉莉|杰森·曼兹沃克斯|安德鲁·桑提诺|内森·菲尔德|乔·曼德|莎朗·斯通|约翰·厄尔利|梅兰尼·格里菲斯|汉尼拔·布勒斯|查琳·易|彼得·吉尔罗伊|劳伦·阿什|舒格·林·彼尔德|鲍勃·奥登科克|布莱恩·赫斯基|梅根·弗格森|兰道尔·朴|斯蒂芬·刘|凯西·威尔逊|杰洛德·卡尔迈克|豪莎·罗克莫雷|凯莉·奥克斯福德|凯瑟·多诺休|德丽·海明威|安吉琳|汤姆·佛朗哥|佐伊·达奇|伊克·巴里霍尔兹|凯文·史密斯|J·J·艾布拉姆斯|科甘-迈克尔·凯|亚当·斯科特|丹尼·麦克布莱德|克里斯汀·贝尔|贾德·阿帕图|丽兹·卡潘|托米·韦素
